南庭新苑南区,2室1厅,58.79平米,306,52050元/平,2020.05.10,南,精装,低楼层(共16层),2010年建板楼
长安新城一区,3室1厅,111.22平米,498,44777元/平,2020.05.10,西南北,其他,中楼层(共28层),2006年建板楼
核桃园北里,2室1厅,58.33平米,550,94292元/平,2020.05.10,南北,简装,顶层(共20层),1991年建板塔结合
北河沿大街,2室1厅,62.94平米,610,96918元/平,2020.05.10,东西,简装,低楼层(共6层),1989年建板楼
花园公寓,2室1厅,88.26平米,585,66282元/平,2020.05.10,东,简装,中楼层(共15层),2007年建塔楼
苏庄一里小区,2室1厅,66.54平米,205,30809元/平,2020.05.10,西东,简装,高楼层(共6层),2004年建板楼
浅山香邑,4室1厅,139.92平米,256,18297元/平,2020.05.10,南北,简装,底层(共9层),2013年建板楼
政馨园三区,1室1厅,63.05平米,322,50992元/平,2020.05.10,北,精装,低楼层(共22层),2003年建塔楼
彩虹新城,1室1厅,66.57平米,296,44435元/平,2020.05.10,东北,简装,低楼层(共17层),2008年建板塔结合
SOHO现代城,2室1厅,88.32平米,497,56273元/平,2020.05.10,西,精装,低楼层(共28层),2000年建塔楼
观音寺北里,3室1厅,80.08平米,270,33717元/平,2020.05.10,南北,精装,中楼层(共6层),1996年建板楼
首城国际D区,2室1厅,88.17平米,798,90507元/平,2020.05.10,南,精装,中楼层(共28层),2010年建板楼
上奥世纪中心,1房间1卫,47平米,105,22341元/平,2020.05.10,东,其他,中楼层(共23层),2009年建塔楼
北太平庄路,1室1厅,36.2平米,351,96962元/平,2020.05.10,南,精装,中楼层(共5层),1980年建板楼
北京新天地五期,2室1厅,93.54平米,510,54523元/平,2020.05.10,南,精装,中楼层(共28层),2011年建板塔结合
青年汇佳园,1室0厅,38.54平米,281,72912元/平,2020.05.10,北,其他,中楼层(共20层),2006年建塔楼
天居园,2室1厅,108.45平米,600,55326元/平,2020.05.10,西北,精装,中楼层(共32层),2008年建塔楼
枣园东里,2室1厅,71.24平米,311,43656元/平,2020.05.10,南北,精装,中楼层(共6层),1999年建板楼
北京像素南区,1房间1卫,51.83平米,128,24697元/平,2020.05.10,西南,简装,中楼层(共23层),2012年建板塔结合
地壳所,2室1厅,59.2平米,367,61909元/平,2020.05.10,南北,简装,底层(共6层),1994年建板楼
朱各庄小区,1室1厅,38.4平米,568,147917元/平,2020.05.10,南,其他,中楼层(共6层),1984年建板楼
莲竹花园,2室1厅,76.64平米,275,35883元/平,2020.05.10,南北,简装,顶层(共6层),2001年建板楼
温泉花园A区,2室1厅,102.84平米,275,26741元/平,2020.05.10,南北,简装,顶层(共6层),1997年建板楼
南湖中园一区,2室1厅,74.47平米,508,68216元/平,2020.05.10,南,精装,中楼层(共7层),1999年建板楼
四方景园四区,2室1厅,89.43平米,497,55530元/平,2020.05.10,东南,精装,低楼层(共18层),2006年建板塔结合
美然动力A2区,2室1厅,100.97平米,452,44717元/平,2020.05.10,南北,精装,高楼层(共14层),2003年建板楼
天通西苑一区,4室3厅,263.54平米,730,27700元/平,2020.05.10,南北,简装,高楼层(共13层),2001年建板楼
保利罗兰香谷,2室2厅,85.03平米,363,42691元/平,2020.05.10,南,精装,低楼层(共14层),2012年建板楼
今典花园,1室1厅,53.56平米,450,84018元/平,2020.05.10,东,简装,中楼层(共26层),1999年建塔楼
建功北里,1室1厅,54.49平米,450,82584元/平,2020.05.10,北,其他,中楼层(共17层),1999年建板塔结合
天秀花园古月园,5室3厅,282.95平米,1500,53013元/平,2020.05.10,东南北,精装,高楼层(共7层),2003年建板楼
民安小区东直门内北小街,2室1厅,81.96平米,740,90288元/平,2020.05.10,南,其他,低楼层(共16层),2003年建板楼
黄亭子小区,2室1厅,53.3平米,485,90995元/平,2020.05.10,南北,简装,低楼层(共6层),1986年建板楼
清林苑,3室2厅,115.49平米,886,76717元/平,2020.05.10,南北,精装,顶层(共7层),2001年建板楼
丰西北里,2室1厅,53.23平米,213,40016元/平,2020.05.10,南北,简装,低楼层(共6层),板楼
富力城A区,3室2厅,135.36平米,1273,94046元/平,2020.05.10,西南南,精装,低楼层(共18层),2004年建板塔结合
北京新天地五期,3室2厅,143.4平米,716,49931元/平,2020.05.10,北南,精装,高楼层(共27层),2009年建板塔结合
今日家园,2室1厅,100.94平米,658,65188元/平,2020.05.10,西,简装,中楼层(共18层),2000年建塔楼
后现代城D区,2室1厅,74.95平米,480,64043元/平,2020.05.10,东,精装,高楼层(共28层),2006年建塔楼
润泽公馆,3室2厅,114.16平米,875,76647元/平,2020.05.10,南,精装,高楼层(共23层),2014年建板楼
新华联家园北区,1室1厅,70.09平米,300,42731元/平,2020.05.10,西北,简装,中楼层(共12层),2004年建板塔结合
蒲黄榆五巷,2室1厅,47.49平米,271,57065元/平,2020.05.10,南北,精装,中楼层(共6层),1970年建板楼
吕营嘉园A区,2室1厅,90.75平米,403,44408元/平,2020.05.10,南北,简装,中楼层(共6层),2003年建板楼
小取灯胡同8号院,3室1厅,77.59平米,838,108004元/平,2020.05.10,东西,简装,底层(共3层),2000年建板楼
西辛北区,2室1厅,66.18平米,260,39212元/平,2020.05.10,南北,简装,中楼层(共5层),2010年建板楼
